c4fae16d0bd5d6cdeea17eff491d1f2fd33bb8eb,"some clean up for scimath.py, use type objects instead of typechars
",scipy/base/scimath.py
e380b12e4779e4491619e8612a7e1b198ab03590,"small whitespace
",scipy/base/shape_base.py
5cf79ab742b2555bd0122b093edf71909250ffe3,"Convert polynomial to use type objects instead of old Numeric typechars
",scipy/base/polynomial.py
19ec5dad84e1b864c7748f17110cce633c56bd98,"TLC for polynomial.py: cleanup, poly1d class is now new-type, and unittests
The unit tests are doctests.
",scipy/base/polynomial.py,scipy/base/tests/test_polynomial.py
fb209515eba92549f7806ac6127c9eb5710bdd63,"Give ufunclike some TLC. Cleanup, add docstrings and unit tests.
The unit tests are as doctests, and currently use the deprecated test_suite
method of running.
",scipy/base/tests/test_ufunclike.py,scipy/base/ufunclike.py
8b7ccd9fe0f929ac08120fbae192819d96820acb,"Whitespace cleanup and make classes new-type
",scipy/base/function_base.py,scipy/base/getlimits.py,scipy/base/index_tricks.py,scipy/base/machar.py,scipy/base/matrix.py,scipy/base/scimath.py,scipy/base/shape_base.py,scipy/base/twodim_base.py,scipy/base/type_check.py
75f8d039ab7ce606fd524dc53d9503947917d92f,"Altered vectorize to allow default arguments in function.
",scipy/base/function_base.py
cb3a7e261a61e35438dc0c9cb720ab73b58d4344,"More cosmetic changes.
",THANKS.txt,scipy/base/include/scipy/arrayobject.h
b170dbb43ee5f24b4064aca19c569dde48d3da83,"Added PyUFunc_On_Om to UFunc C-API
",scipy/base/code_generators/generate_ufunc_api.py,scipy/base/include/scipy/ufuncobject.h,scipy/base/numeric.py,scipy/base/src/multiarraymodule.c,scipy/base/src/ufuncobject.c
b5ea6c195a2f5415eb033f1f26c452afe47c029e,"Some refactoring
- poly1d is a new-style class now
- no import * now
- whitespace, prettying
",scipy/base/polynomial.py
44767ad7eaad4e571e97e1100b84c74aab9c19b1,"Replaced PyArray_FromDimsAndData with PyArray_SimpleNewFromData.
",scipy/f2py/cfuncs.py
d830c0cf769b1fc34e102e32e5614e9667987b0f,"Cosmetic changes mainly. Remove unused itemsize from scanfunc arguments.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/arraytypes.inc.src,scipy/base/src/multiarraymodule.c
5dda00de77bbb5ec80deb350a95b5d7780c571b8,"Moved f2py2e to f2py.
",scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/{f2py2e,scipy/setup.py
b87a003a9205916b22abd5fa64580974a2df652a,"change PyArray_Scalar to take a void * instead of char *, and some whitespace cleanup
",scipy/base/code_generators/generate_array_api.py,scipy/base/code_generators/generate_ufunc_api.py,scipy/base/code_generators/generate_umath.py
59eccb07c99f93498cbf52637ed9ff6e93c6057a,"Change PyArray_Scalar to take a void * instead of char *
",scipy/base/src/arrayobject.c
5a3fa7b9345c213c7f922eaab81cbbe72d8792b2,"Whitespace cleanup
",scipy/base/src/umathmodule.c.src
13a3a3f9baade7d54876a433ded7303dc850e99a,"Add __all__ statements to base.{oldnumeric,numeric,numerictypes}
This should cut down the number of accidental imports
",scipy/base/numeric.py,scipy/base/numerictypes.py,scipy/base/oldnumeric.py
784c41e05d4427e6e544a784d0611aeb758c8937,"Fixed SimpleNewFromData to use correct flags.
",scipy/base/include/scipy/arrayobject.h
ecd7362b666ebe3d4be716511ca34a7dde305559,"Fixed complex to bool issues.
",scipy/base/code_generators/generate_umath.py,scipy/base/src/arraytypes.inc.src,scipy/base/src/umathmodule.c.src
c45d1156e5e088f3bdfb55c911eecbb8773d57c3,"Introduced PyArray_SimpleNewFromData as a replacement to PyArray_FromDimsAndData
",scipy/base/include/scipy/arrayobject.h,scipy/doc/CAPI.txt
08feb214892e389fd6246de8e10e702290b5c070,"Removed unused requirement that compare deal with misbehaved arrays.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arraytypes.inc.src
a4e9f2087d715637378203e9359bfb9a63ec740a,"Small cleanups in arrayobject.h
",scipy/base/include/scipy/arrayobject.h
6002cddf6ef0e7f8d4532aa94a605c86fd11607c,"Altered default flags in PyArray_BufferConverter and fixed signbit and friends.
",scipy/base/src/multiarraymodule.c,scipy/base/src/umathmodule.c.src
a5fd5e5113be496adee5b49684f6740a895453cc,"Fixed problem with correlate.
",scipy/base/arrayprint.py,scipy/base/numeric.py,scipy/base/polynomial.py,scipy/base/src/arraytypes.inc.src,scipy/base/src/multiarraymodule.c,scipy/corelib/blasdot/_dotblas.c
e62a504d3b6634d02ebee2d7a15c56cf92312a8f,"Fix 0-d array indexing.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
8fcb1062d57eebd4aa12bd00a323209fe5acd563,"Fix for rank-0 arrays.  Now a[0] = 1 throws an IndexError, just like
reading from a[0] does.

** Note: assigning a[-1] = 0 still segfaults! **

",scipy/base/src/arrayobject.c
4e736713fb9865aae3e889c48420ddaf1fe4fa69,"More docstring fixes for mean() and sum().

",scipy/base/function_base.py,scipy/base/src/arraymethods.c
fa94504b1eee72c89ebe4503969781ebf903c3b7,"Trivial changes to a.mean() docstring

",scipy/base/src/arraymethods.c
6d634976e0d55422ab4c2bdd771078050fe5744d,"Improved docstrings:
  * Fuller explanation of default casting behaviour of a.sum(), a.mean(),
    scipy.sum(), and scipy.average()
  * Changed some array variable names from 'x' to 'a' in function_base.py
    for consistency with docstrings in arraymethods.c
  * Other cosmetic fixes to docstrings and code formatting

",scipy/base/function_base.py,scipy/base/oldnumeric.py,scipy/base/src/arraymethods.c
8386582770a3fc9f9b315fd54a5047228b736cb4,"Fixed get_lib_source_files bug.
",scipy/distutils/misc_util.py
a25e5da35747e2a4cacc326f2709b0fb278c1d29,"Made ScalarType tuple so that it could be 2nd argument to isinstance.
",scipy/base/numerictypes.py
80a598c2820e332e26f758206eaa71133b6b84c1,"Fixed assert_approx_equal(0,0) failure bug.
",scipy/test/testing.py
a74ef76e2f32e6de16fea37668daed0edb376fc6,"Fixed stepping issue for length-1 arrays.
",scipy/base/src/ufuncobject.c
64ee901f909f7fb5d8e572be318fd5ed5674fe30,"Fixed problem with temporary allocation in PyArray_Transpose.
",scipy/base/src/multiarraymodule.c
4fb4bd40b51e41aca4495a2c79dfad5b4cd9279f,"Bug fixes.
",scipy/base/scimath.py
4e917206d27330ce59e19098385477a285b85062,"Fixed tests on opteron
",scipy/f2py2e/tests/array_from_pyobj/tests/test_array_from_pyobj.py
4fd834508fd08514f9fd9b326b7363d96a480dd7,"Fixed intent(in,out) array shape when copy is made.
",scipy/f2py2e/src/fortranobject.c
7e2da241b304173af7f87fb6a2c709912730448d,"Setting __scipy_version__.
",scipy/__init__.py
1523841beea21af826131945038ea89e686815b9,"Finished impl. of new array_from_pyobj. Updates and clean up. Removed array_has_column_major_storage and transpose_strides functions from f2py extensions.
",scipy/f2py2e/rules.py,scipy/f2py2e/src/fortranobject.c,scipy/f2py2e/src/fortranobject.h,scipy/f2py2e/tests/array_from_pyobj/setup.py,scipy/f2py2e/tests/array_from_pyobj/tests/test_array_from_pyobj.py,scipy/f2py2e/tests/array_from_pyobj/wrapmodule.c
83643d12f617983314c277505802789d1542928d,"Fixes to array_ass_item and array_item so that other uses of these besides the sequence protocol work for 64-bit systems.
",scipy/base/src/arrayobject.c
c001bbef5637bdf8f625cf4ab5f32521aa7dac17,"Cosmetic fixes.
",scipy/base/src/arrayobject.c
60cfb6ab21b92c0d90b69750b279b5c2f3b68563,"More weave fixes.
",scipy/weave/c_spec.py
146140cce09b455477d56c06df22aafe647ae6c6,"Added more types to weave.
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/multiarraymodule.c,scipy/weave/c_spec.py,scipy/weave/standard_array_spec.py
98830f76c36d104d8bd18d2c794500f51ba645b2,"Fixed string_from_pyobj to handle multi-length string conversion.
",scipy/f2py2e/cfuncs.py
9e2b9a429169902426dc07156f0414d2ec63a8c6,"Fix segfault with Character arrays.
",scipy/base/numeric.py,scipy/base/src/arrayobject.c
33616f8e0e2574ce73442bf257dba723f812b572,"Fix toscalar so it only works when a.size == 1
",scipy/base/src/arraymethods.c
878d5355b9e5ef92db78a51daff325f34d295690,"Reimplemented array_from_pyobj using scipy.base CAPI.
",scipy/f2py2e/src/fortranobject.c
72c2028abbdc2add6948a0551d4231852d7390b0,"Unittests for new array_from_pyobj in f2py.
",scipy/f2py2e/tests/array_from_pyobj/__init__.py,scipy/f2py2e/tests/array_from_pyobj/setup.py,scipy/f2py2e/tests/array_from_pyobj/tests/test_array_from_pyobj.py,scipy/f2py2e/tests/array_from_pyobj/wrapmodule.c
3696fd0515c0aa8a144a34e53748f4eee143f15c,"Fixed default typecode on copy.
",scipy/base/src/arrayobject.c
50878542380ce58b3cbdc52edac980eee5d885ce,"Fixed docstring (line-break problem)

",scipy/base/src/arrayobject.c
5defd06d9d40ea13fecadc9bbcd91cc1d7be6324,"Bug fix and new test cases for average()

",scipy/base/function_base.py,scipy/base/tests/test_function_base.py
a8e59ca2f3a626076a9c03e3d2ed259471424745,"Cleaned up exceptions:
 * improved consistency in exception strings; removed typos
 * changed some ValueError exceptions to TypeError

",scipy/base/src/_compiled_base.c,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/ufuncobject.c
d1f5e8bd0462dad80a7fc7587c7f4346c0dfa2b4," r583@Blasphemy:  kern | 2005-10-23 17:04:42 -0700
 Try to mask key with 0xffffffffUL to restrict numbers to 32 bits.
",scipy/corelib/mtrand/randomkit.c
9b3a1667443a116934c4bed58f868d319ca29ba9,"More fixes to remove allowing numbers for types.
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
9a3a3b837856b594577e7c099496c17bfbd730b6,"Removed allowing numbers for typecodes.
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/scalartypes.inc.src
8c50e9107fc297ed28afc6428e8a99a2c5f03e66,"EJS: disabled the stricter type checking on boolean values for now, until I've
tested this with the full scipy

",scipy/base/src/multiarraymodule.c
14bdbe98ab230e8252333a185aebc27b3024810d,"EJS: Patch to use proper True and False values rather than 1 and 0.  This allows stricter
type checking when we expect a boolean value to prevent the user shooting himself in
the foot.  Example:
    >>> a = zeros(1,2,3)
used to succeed, creating an array of shape (1,), dtype 2, and fortran=True,
which was probably not intended.  It now raises a TypeError.  [The user probably
wants something else, like zeros((1,2,3)).]

",scipy/base/function_base.py,scipy/base/index_tricks.py,scipy/base/ma.py,scipy/base/matrix.py,scipy/base/numeric.py,scipy/base/numerictypes.py,scipy/base/oldnumeric.py,scipy/base/records.py,scipy/base/src/multiarraymodule.c
584a026383ebc2422e787de8bd97d223b4d341bd,"Fixed bug in CDOUBLE_setitem
",scipy/base/src/arraytypes.inc.src
ec78fa3f6a432ad78ab779ecc72ea08cafa5d1c3,"added common_type
",scipy/base/convertcode.py,scipy/base/type_check.py
153b32aae641b36aeba664cc009d0080fbe145d9,"Remove useless size change.
",scipy/base/src/arrayobject.c
a308a42262c5c5232ab5418b24cbd57077f1e821,"Fixed memory alignment issue in frompyfunc
",scipy/base/src/ufuncobject.c
24a86c0838665bf393ff292e4a85d6b74c177206,"Added a new test for isinf.
",scipy/base/setup.py,scipy/base/src/ufuncobject.c,scipy/base/src/umathmodule.c.src
7a1f86cfd14a651bb4f6ac606c236cdcff32a8c0,"Fixed up array interface
",scipy/base/src/arrayobject.c,scipy/base/src/umathmodule.c.src
ec5458c5d3ddbca98baec2187f92cb9cc295576d,"Make sure errorobj is NULL.
",scipy/base/src/ufuncobject.c
b0d2f1a78dab12bd7df6ff578d50988023ce2b00,"Applied Ted Horst's patches.
",scipy/base/src/arraytypes.inc.src,scipy/base/src/umathmodule.c.src
83d207539b88d1a45e2ca34b2934781f80117071,"Tried different ones algorithm.  Wasn't faster.
",scipy/base/numeric.py
8bc53bd09afa8be668fcd50f67542f2e21ce2d65,"Added .fill method.
",scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/numeric.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src,scipy/doc/CAPI.txt
143fa8c512e15c72c12301c05f263cb2e08b61b9,"Set memory to zero when using SimpleNew
",scipy/f2py2e/src/fortranobject.c
0c9bbdeb1f5bde55d1070f1a83844b85f1a0c603,"Changed lookup to a single list.
",scipy/base/include/scipy/ufuncobject.h,scipy/base/numeric.py,scipy/base/src/ufuncobject.c,scipy/base/src/umathmodule.c.src
13ae0116fad972cb96abf0289374827ba11b6d8d,"Silly error in _ScalarAsCtype.
",scipy/base/src/scalartypes.inc.src
f42cec1a298dc8c97faa6bf4ceeaf8e90bf381e8,"Transpose fixes --- flags needed fixing before calling copy_ND_array.
",scipy/base/src/arrayobject.c,scipy/base/src/ufuncobject.c,scipy/f2py2e/src/fortranobject.c
725916514e034832db296202bd150895da109266,"Changed default rtype for Bool and low-bit integers
",scipy/base/src/ufuncobject.c
63500f096ded89195d7505dd1f1e2cb7e1b0949f,"Replaced PyArray_FromDimsAndData with PyArray_New. 2nd try.
",scipy/f2py2e/cb_rules.py
fb807e675c1f225c4511297ce569317c242f74f2,"Replaced PyArray_FromDimsAndData with PyArray_New.
",scipy/f2py2e/cb_rules.py
ad8c6aea2aad8993896c8a455596437c17374a59,"Fix flags and don't set mem to 0 in FromDimsAndData
",scipy/base/src/arrayobject.c
cd201fd9b86b6f070e19e2d9cd873abaf862451c,"Changed default on matrix to copy=1
",scipy/base/matrix.py
19cba66a6dce0b657c1ee7c36734c7e578e17036,"Allow array scalars in f2py conversions.
",scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/oldnumeric.py,scipy/base/src/scalartypes.inc.src,scipy/base/ufunclike.py,scipy/f2py2e/cfuncs.py
4ecebd345c59fccc0778231ea1f87577eeb437c4,"Clean up, updated initforcomb for 64 bit platform.
",scipy/f2py2e/cfuncs.py
e421eb9e41bde5579e097cd7b7ec1b6f1a6b10bb,"Impl. finfo as a new-style singleton class. Added singleton tests.
",scipy/base/getlimits.py,scipy/base/machar.py,scipy/base/tests/test_getlimits.py
f4f9be767a9eb4ef90d6f1920e391593eaaa3a0c,"Dont define ushort,uint ulong when _BSD_SOURCE.
",scipy/base/include/scipy/arrayobject.h
67ba8982d96a6de1db94ed9e157abc93b9258fbd,"Fixed intp formats.
",scipy/f2py2e/src/fortranobject.c
e261a0a0728abb1431c219686e77ba992cf6b10d,"Fixed INTP_FMT when SIZEOF_PY_INTPTR_T == SIZEOF_LONG.
",scipy/base/include/scipy/arrayobject.h
d4d629843a9bf6618fd83f487e4bb383fea7f507,"Fixed intp formats.
",scipy/f2py2e/src/fortranobject.c
69f77f1016901d936a6fce678f08853885487c5b,"Fixed typedef, part of int->intp changes.
",scipy/f2py2e/src/fortranobject.h
3563f267ba1892828d3da0d06b47c5f4e0468dcd,"Fixed missing type.
",scipy/f2py2e/src/fortranobject.c
af3d2e4e3d83930aaf6c74891b4a9b0cf43226d8,"Using PyArray_ITEMSIZE instead of ->descr->elsize
",scipy/f2py2e/src/fortranobject.c
9c741291a8f42b176e09e4818cb7c0e6e299f255,"Changed int to intp for array dimensions and strides.
",scipy/f2py2e/cb_rules.py,scipy/f2py2e/rules.py
738c01f10da5ce35aa26d174f23982f3272f7c85,"Changes to fix int -> intp
",scipy/corelib/blasdot/_dotblas.c,scipy/f2py2e/src/fortranobject.c,scipy/f2py2e/src/fortranobject.h
69e5f33a04177fe0c7f254ee2d11c123bbf0c3a0,"Removed character conversion from convertcode.
",scipy/base/convertcode.py
760b848403bdd5c058745b3d744d8e17e52170a3,"Added NO_IMPORT to list of workable defines.
",scipy/base/code_generators/generate_array_api.py
eadb97736f359c1458e2aab3c12a0714f3acdf52,"Clean up -- removed Numeric and numarray specific code.
",scipy/f2py2e/rules.py,scipy/f2py2e/src/fortranobject.c,scipy/f2py2e/src/fortranobject.h
d24887f39eaf5ef572a59071f6fb2c58dcef0c57,"If env.variable NO_SCIPY_IMPORT is defined then importing scipy packages will be skipped -- used for building newscipy or when one only needs scipy.base.
",scipy/__init__.py
f66e57a832a561eb8795c9329065377d4e442d94,"PyArray_API management copied from Numeric.
",scipy/base/code_generators/generate_array_api.py
6d23f808aceeca2a222b66afa82a53517af16055,"scipy include_dirs are set by scipy.distutils, no need to do that in f2py.
",scipy/f2py2e/f2py2e.py
20a5d16975cb27bf2b18806eeb2855b8da072fd0,"Fixed segfaults from f2py generated modules: fortranobject needed import_array.
",scipy/__init__.py,scipy/f2py2e/capi_maps.py,scipy/f2py2e/rules.py,scipy/f2py2e/src/fortranobject.c,scipy/f2py2e/src/fortranobject.h
98bb7e4bceafa05ad90d4d8bda58eef4c3f184c3,"Fixed bug: items in data statement may be separated by commas.
",scipy/f2py2e/crackfortran.py,scipy/f2py2e/tests/f77/return_real.py
3f88695d596dd2fb3ae159efb79632408a077300,"Generalized newshape for adding and removing ones.
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
41053b0205032298cefa11922fe875c35ad320b1,"Fixed so that setting shape works even for discontiguous arrays as long as only inserting or deleting unit length dimensions is involved.  This fixes problem with selecting from matrix.
",scipy/base/matrix.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
52dd9bb847c2442751852fa26911b39391487824,"Additional support for gnu compiler on 64-bit platform.
",scipy/distutils/cpuinfo.py,scipy/distutils/fcompiler/gnu.py
7ab34e16541c5688e073ab9131106983c2f3d822,"Fixed return_integer tests.
",scipy/f2py2e/__init__.py,scipy/f2py2e/f2py2e.py,scipy/f2py2e/tests/f77/return_integer.py
299720f0b383d90fbf38a18cee1864d0090515bf," r409@Blasphemy:  kern | 2005-10-14 20:26:04 -0700
 Comment out unused RCS crud
",scipy/corelib/mtrand/randomkit.c
6e62330243f7e5a1e6b21b144a11903b0bd7d79a," r391@Blasphemy:  kern | 2005-10-14 19:54:35 -0700
 Fix RandomState.random_integers()
",scipy/corelib/mtrand/mtrand.c,scipy/corelib/mtrand/mtrand.pyx
9ef026af05ce30c7329a021bc56a81af228588ff,"removed % from FMT string
",scipy/base/include/scipy/arrayobject.h,scipy/base/records.py,scipy/base/src/arraytypes.inc.src,scipy/doc/CAPI.txt
3fd7ab7b3b7943ba7d31272a4da98bbcc4f1f588,"Impl. hooks to import scipy packages with info.py files.
",scipy/__init__.py,scipy/_import_tools.py
d40a2d4027adf88600ae208cddc17d45efb939fa,"Fix remaining compile warnings (except for one) in mtrand by using a postprocessor.
ArrayType variables are declared in the .pyx file with a C name of
arrayObject<something>, and the postprocessor checks that they're cast right.
Also, remove declarations for unused and undefined internal functions.
",scipy/corelib/mtrand/generate_mtrand_c.py,scipy/corelib/mtrand/mtrand.c,scipy/corelib/mtrand/mtrand.pyx
0fef6d3790c971fde618d9e9323027b962b6f763,"Support for setuptools, if found. You can use python setup.py bdist_egg to
make a Python egg now. This seems to work for scipy_core, but I've had some
trouble with scipy proper so far.
",scipy/distutils/core.py
7fb247958ddbfec142d086302c7e1b969a481934,"Few more fixes for compiler warnings for mtrand.
I'm still getting 'warning: assignment from incompatible pointer type' due to
Pyrex not applying the <ArrayType> cast. This looks like it's going to be a
bit of trouble to track it down in Pyrex.
",scipy/corelib/mtrand/mtrand.c,scipy/corelib/mtrand/mtrand.pyx,scipy/corelib/mtrand/scipy.pxi
fb62ac9712cec1b8ca9cf5e9326efa94c3918286,"Cleaned up a few things in arrayobject.h
",scipy/base/include/scipy/arrayobject.h
f56b5b052b4d7f2ea72699dcd0ee558d3cc9bbd4,"Initial hooks for package imports.
",scipy/__init__.py,scipy/_import_tools.py
58dbd7af7f7643edeecb474cdaed6eb07b3d7847,"Doc updates and initial hooks for scipy imports.
",scipy/__init__.py
464b5d560efb3ef231605b7da7b9e9d133a1565d,"Fixed the installation path for __svn_version__.py.
",scipy/distutils/misc_util.py
92b786fcdeae8556e4ad4eb924897cfffe4511a1,"Updated f2py/weave setup.py files.
",scipy/f2py2e/setup.py,scipy/weave/setup.py
1993327e32eaa577a4f2da142c2580af44013433,"Clean up.
",scipy/distutils/misc_util.py
ad2119d043f4d730536f0ccc49c687d1b8654b5e,"Fixed more add_data_dir/add_data_files bugs.
",scipy/distutils/misc_util.py
b28109b23d395d89f90c0ef248501368c801f539,"Fixed __array_data__ interface.
",scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
0282cf783893d0bf8908120a1995af51eabb361b,"Removed mapiter from Python exposure.
",scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
366fab195fb063e243b54994df6bb4b30b707f8c,"Fixes made necessary by change to asarray.
",scipy/base/code_generators/generate_array_api.py,scipy/base/numeric.py,scipy/base/src/_compiled_base.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/basic/basic_lite.py,scipy/doc/CAPI.txt
9f1286587474fb3fcbdf2020b1fe47400ca20b68,"Fixed subclass PyArray_New error segfault.  Updated f2py for newscipy (a little)
",scipy/__init__.py,scipy/base/index_tricks.py,scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/f2py2e/capi_maps.py,scipy/f2py2e/f2py2e.py
2cfd18d956739dbb13bd312ec6b60b087f21ad53,"Fixed can cast safely.
",scipy/base/src/arrayobject.c
2c6e233984b6af96d3bf3a38b4932aa5f4c433ad,"Fixed so that array always returns an array object.
",scipy/base/include/scipy/arrayobject.h,scipy/base/matrix.py,scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/umathmodule.c.src
4d9e46d48de3ce4039ce5ebe5433eab339067b98,"Fixed typo.
",scipy/distutils/tests/test_misc_util.py
08e7fa838c50279e797c3fbefb893f45e12cbc00,"Regenerated mtrand.c with a version of Pyrex which emits code that compiles with fewer warnings.
",scipy/corelib/mtrand/mtrand.c
c02b094be1621c9d5fb469e715c1f13ded6e3c6a,"Fixed typo.
",scipy/distutils/tests/test_misc_util.py
d6e2f6776d29f386c8c17adc88fa1920c31ee227,"Enabled scipy.distutils tests.
",scipy/distutils/__init__.py,scipy/distutils/setup.py,scipy/distutils/tests/{test_build_src.py
826a06e9e36b29b43df25760ab9c0a9ccefc7056,"Dropped install_init_py file and generating __core_config__.py in order to detect whether we are in source or installatio directory.
",scipy/install__init__py
8d0801d77e7c168756bb1068a8f680a420f9b75f,"Dropped install_init_py file and generating __core_config__.py in order to detect whether we are in source or installatio directory.
",scipy/__init__.py,scipy/distutils/misc_util.py,scipy/setup.py
682a8759094a1c347366eb682605ee4460d3842a,"Made svn version available to main setup.py script.
",setup.py
1bb2bc4125a803bbce59b3f0485af9f9b92858ed,"Added initial scipy.basic.tests site.
",scipy/basic/__init__.py,scipy/basic/setup.py,scipy/basic/tests/test_helper.py
a0cf73d306900fead84790658cb94fbb11792f16,"Renamed test_limits to test_getlimits.
",scipy/base/tests/{test_limits.py
704e5a103b9fb5944f41b81bd8e7217e1157b033,"Renamed test_basic to test_umath.
",scipy/base/tests/{test_basic.py
7768c2e4e25134c29bc145ca06f42fdbddead216,"Shut up scipy.test(..) on missing tests. Use scipy.test(verbosity=2) to get old behaviour.
",scipy/test/testing.py
d47b79d847d963251bcaf8612a9f1f1438632104,"Fixed getting base svn version number - avoiding importing base while in source directory. 2nd try.
",scipy/core_version.py
b04bd56a7a87b55c89ed7fa4470a78adb87603c3,"Fixed getting base svn version number - avoiding importing base while in source directory.
",scipy/core_version.py,scipy/setup.py
956dd2252fd0dec5150be8a0a12f8b253754a4dc,"Moved importing scipy modules from __init__.py to install__init__py.
",scipy/__init__.py,scipy/install__init__py,scipy/setup.py
d54cc39dd564001f3b63aacd428fde90f271f2a1,"Updated thank yous..
",THANKS.txt
e5515fd930cce0d8c995211859f4f3c655ca5d37,"Added more doc-strings.
",scipy/base/src/arraymethods.c
f3e745b362b58c764bdc8de635d76acd3b5f09c8,"change floor precision of small-bit integers
",scipy/base/src/umathmodule.c.src
0048ff0be5ab79784e703361c39c3697e1b244aa,"Added mingw32ccompiler and lib2def to support building with Python 2.3 under Windows (msys/mingw32).
",scipy/distutils/ccompiler.py,scipy/distutils/lib2def.py,scipy/distutils/mingw32ccompiler.py
33e2d21b6e75d11572dbadb7a8a0038cd02206eb,"Fixed remainder to behaved like Python.
",scipy/base/_internal.py,scipy/base/code_generators/generate_umath.py,scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/scalartypes.inc.src,scipy/base/src/umathmodule.c.src,scipy/base/ufunclike.py
